Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Nodes Count, Nodes Ratio, Training Time, Pruning Time
,,,,,,,,,,,,,,,,,,
16,10,1,0.65,0,0,0,1227,1227,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,10,1,0.6,0,0,0,951,951,0:00:00,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,1,0,0,0,14045,14045,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.95,0,0,0,12537,12537,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.9,0,0,0,11296,11296,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.85,0,0,0,10081,10081,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.8,0,0,0,9099,9099,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.75,0,0,0,7869,7869,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.7,0,0,0,6343,6343,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.65,0,0,0,4441,4441,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
16,15,1,0.6,0,0,0,3622,3622,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,1,0,0,0,594,594,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.95,0,0,0,497,497,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.9,0,0,0,426,426,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.85,0,0,0,366,366,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.8,0,0,0,308,308,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.75,0,0,0,254,254,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.7,0,0,0,204,204,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.65,0,0,0,157,157,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,5,1,0.6,0,0,0,115,115,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,1,0,0,0,8254,8254,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.95,0,0,0,7151,7151,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.9,0,0,0,6322,6322,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.85,0,0,0,5496,5496,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.8,0,0,0,4818,4818,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.75,0,0,0,4133,4133,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.7,0,0,0,3318,3318,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.65,0,0,0,2361,2361,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,10,1,0.6,0,0,0,1772,1772,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,1,0,0,0,25665,25665,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.95,0,0,0,22861,22861,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.9,0,0,0,20691,20691,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.85,0,0,0,18298,18298,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.8,0,0,0,16518,16518,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.75,0,0,0,14386,14386,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.7,0,0,0,11633,11633,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.65,0,0,0,8265,8265,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
32,15,1,0.6,0,0,0,6697,6697,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,1,0,0,0,1104,1104,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.95,0,0,0,913,913,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.9,0,0,0,775,775,0:00:00,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.85,0,0,0,683,683,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.8,0,0,0,584,584,0:00:00,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.75,0,0,0,490,490,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.7,0,0,0,399,399,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.65,0,0,0,303,303,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,5,1,0.6,0,0,0,213,213,0:00:00,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,1,0,0,0,15406,15406,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.95,0,0,0,13336,13336,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.9,0,0,0,11794,11794,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.85,0,0,0,10269,10269,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.8,0,0,0,8968,8968,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.75,0,0,0,7642,7642,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.7,0,0,0,6174,6174,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.65,0,0,0,4450,4450,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,10,1,0.6,0,0,0,3377,3377,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,1,0,0,0,46791,46791,0:00:00.000003,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.95,0,0,0,41893,41893,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.9,0,0,0,37923,37923,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.85,0,0,0,33773,33773,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.8,0,0,0,30458,30458,0:00:00.000002,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.75,0,0,0,26738,26738,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.7,0,0,0,21733,21733,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.65,0,0,0,15469,15469,0:00:00.000001,0:00:00,,,,,,,,
,,,,,,,,,,,,,,,,,,
64,15,1,0.6,0,0,0,12745,12745,0:00:00.000001,0:00:00,,,,,,,,
16,5,1,0.65,LogisticRegression(max_iter=10000),0.822,0.808,-0.192,0.651,-0.349,0.808,0,-1.0,81,81.0,81,81.0,0:00:02.068877,0:00:00,

16,5,1,0.6,LogisticRegression(max_iter=10000),0.821,0.81,-0.19,0.653,-0.347,0.81,0,-1.0,54,54.0,54,54.0,0:00:00.602821,0:00:00,

16,10,1,0.65,LogisticRegression(max_iter=10000),0.83,0.806,-0.194,0.655,-0.345,0.806,0,-1.0,1227,1227.0,1227,1227.0,0:01:36.487949,0:00:00,

16,10,1,0.6,LogisticRegression(max_iter=10000),0.828,0.808,-0.192,0.657,-0.343,0.808,0,-1.0,951,951.0,951,951.0,0:01:02.513945,0:00:00,

16,15,1,0.65,LogisticRegression(max_iter=10000),0.856,0.786,-0.214,0.64,-0.36,0.786,0,-1.0,4441,4441.0,4441,4441.0,0:11:34.504280,0:00:00,

16,15,1,0.6,LogisticRegression(max_iter=10000),0.849,0.79,-0.21,0.641,-0.359,0.79,0,-1.0,3622,3622.0,3622,3622.0,0:08:14.664559,0:00:00,

32,5,1,0.65,LogisticRegression(max_iter=10000),0.822,0.809,-0.191,0.652,-0.348,0.809,0,-1.0,157,157.0,157,157.0,0:00:04.600318,0:00:00,

32,5,1,0.6,LogisticRegression(max_iter=10000),0.821,0.81,-0.19,0.652,-0.348,0.81,0,-1.0,115,115.0,115,115.0,0:00:03.741650,0:00:00,

32,10,1,0.65,LogisticRegression(max_iter=10000),0.84,0.799,-0.201,0.65,-0.35,0.799,0,-1.0,2361,2361.0,2361,2361.0,0:04:00.959764,0:00:00,

32,10,1,0.6,LogisticRegression(max_iter=10000),0.834,0.806,-0.194,0.658,-0.342,0.806,0,-1.0,1772,1772.0,1772,1772.0,0:02:44.885856,0:00:00,

32,15,1,0.65,LogisticRegression(max_iter=10000),0.883,0.769,-0.231,0.627,-0.373,0.769,0,-1.0,8265,8265.0,8265,8265.0,0:30:43.588577,0:00:00,

